0.0	-1
0.0628318530718	-1
0.125663706144	-1
0.188495559215	-1
0.251327412287	-1
0.314159265359	-1
0.376991118431	-1
0.439822971503	-1
0.502654824574	-1
0.565486677646	-1
0.628318530718	-1
0.69115038379	-1
0.753982236862	-1
0.816814089933	-1
0.879645943005	-1
0.942477796077	-1
1.00530964915	-1
1.06814150222	-1
1.13097335529	-1
1.19380520836	-1
1.25663706144	-1
1.31946891451	-1
1.38230076758	-1
1.44513262065	-1
1.50796447372	-1
1.57079632679	-1
1.63362817987	-1
1.69646003294	-1
1.75929188601	-1
1.82212373908	-1
1.88495559215	-1
1.94778744523	-1
2.0106192983	-1
2.07345115137	-1
2.13628300444	-1
2.19911485751	-1
2.26194671058	-1
2.32477856366	-1
2.38761041673	-1
2.4504422698	-1
2.51327412287	-1
2.57610597594	-1
2.63893782902	-1
2.70176968209	-1
2.76460153516	-1
2.82743338823	-1
2.8902652413	-1
2.95309709437	-1
3.01592894745	-1
3.07876080052	-1
3.14159265359	1
3.20442450666	1
3.26725635973	1
3.33008821281	1
3.39292006588	1
3.45575191895	1
3.51858377202	1
3.58141562509	1
3.64424747816	1
3.70707933124	1
3.76991118431	1
3.83274303738	1
3.89557489045	1
3.95840674352	1
4.02123859659	1
4.08407044967	1
4.14690230274	1
4.20973415581	1
4.27256600888	1
4.33539786195	1
4.39822971503	1
4.4610615681	1
4.52389342117	1
4.58672527424	1
4.64955712731	1
4.71238898038	1
4.77522083346	1
4.83805268653	1
4.9008845396	1
4.96371639267	1
5.02654824574	1
5.08938009882	1
5.15221195189	1
5.21504380496	1
5.27787565803	1
5.3407075111	1
5.40353936417	1
5.46637121725	1
5.52920307032	1
5.59203492339	1
5.65486677646	1
5.71769862953	1
5.78053048261	1
5.84336233568	1
5.90619418875	1
5.96902604182	1
6.03185789489	1
6.09468974796	1
6.15752160104	1
6.22035345411	1
6.28318530718	1
